Status,Customer Age,Dependents,Tenure,Total Relationship Count,Months Inactive,Contacts Made,Credit Limit,Total Revolving Balance,Average Revolving Available,Trans Amount Change,Total Trans Amount,Total Trans Count,Trans Count Change,Avg Utilization Ratio,Attrited,Gender_male,Education_College,Education_Doctorate,Education_Graduate,Education_High School,Education_Post-Graduate,Education_Uneducated,Education_Unknown,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Marital Status_Unknown,Income Level Code,Card Level_Blue,Card Level_Gold,Card Level_Platinum,Card Level_Silver,Avg Trans Amount,Avg Months between Contacts,Contacts per Relationship,Trans Amt per Credit Limit,Trans Count per Credit Limit,Total Rev Bal to Credit Limit,Avail Rev Bal to Credit Limit,Trans Amt to Count Change,Contacts per Inactive Mo
Existing Customer,50,5,34,5,5,2,3317.0,1041,2276.0,0.9229999999999999,4264,75,1.0270000000000001,0.314,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,56.85333333333333,11.333333333333334,0.4,1.2854989448296654,0.022610792885137173,0.3138378052457039,0.6861621947542961,0.8987341772151897,0.4
Attrited Customer,39,2,27,1,3,3,1438.3,811,627.3,0.5710000000000001,2336,46,0.278,0.564,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,50.78260869565217,6.75,3.0,1.624139609260933,0.03198220120976152,0.5638601126329695,0.4361398873670305,2.053956834532374,1.0
Existing Customer,37,2,22,4,2,4,2448.0,1740,708.0,0.9009999999999999,4087,81,0.841,0.711,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,50.45679012345679,4.4,1.0,1.6695261437908497,0.03308823529411765,0.7107843137254902,0.28921568627450983,1.0713436385255648,2.0
Existing Customer,49,3,44,4,2,4,1546.0,0,1546.0,0.7929999999999999,4496,83,0.66,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,54.16867469879518,8.8,1.0,2.908150064683053,0.0536869340232859,0.0,1.0,1.2015151515151514,2.0
Attrited Customer,36,3,22,1,3,1,2013.0,0,2013.0,0.602,2425,50,0.9229999999999999,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,48.5,11.0,1.0,1.2046696472925982,0.024838549428713365,0.0,1.0,0.6522210184182016,0.3333333333333333
Existing Customer,53,3,42,6,1,2,2293.0,1460,833.0,0.6579999999999999,4436,74,0.542,0.637,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,59.945945945945944,14.0,0.3333333333333333,1.9345835150457915,0.032272132577409504,0.6367204535542956,0.3632795464457043,1.214022140221402,2.0
Existing Customer,52,3,40,3,1,1,1438.3,512,926.3,0.7759999999999999,4791,82,0.708,0.35600000000000004,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,58.426829268292686,20.0,0.3333333333333333,3.331015782521032,0.05701174998261837,0.35597580476951957,0.6440241952304804,1.0960451977401129,1.0
Attrited Customer,53,3,36,3,3,3,2819.0,0,2819.0,0.4,2128,39,0.444,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,54.56410256410256,9.0,1.0,0.754877616175949,0.013834693153600568,0.0,1.0,0.9009009009009009,1.0
Existing Customer,37,4,31,6,3,0,1702.0,1018,684.0,0.645,4301,86,0.72,0.598,0,1,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,50.01162790697674,31.0,0.0,2.527027027027027,0.05052878965922444,0.5981198589894242,0.4018801410105758,0.8958333333333334,0.0
Existing Customer,52,1,45,5,1,1,1611.0,938,673.0,0.601,4087,86,0.9109999999999999,0.5820000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,47.52325581395349,22.5,0.2,2.536933581626319,0.05338299193047796,0.5822470515207946,0.41775294847920547,0.6597145993413831,1.0
Existing Customer,49,2,35,4,1,1,1438.3,0,1438.3,0.618,4348,79,0.6459999999999999,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,55.037974683544306,17.5,0.25,3.0230132795661544,0.05492595425154697,0.0,1.0,0.9566563467492262,1.0
Existing Customer,39,4,29,5,3,0,2863.0,1940,923.0,0.823,4985,90,0.636,0.6779999999999999,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,55.388888888888886,29.0,0.0,1.7411805798113866,0.031435557107928745,0.6776108976597974,0.32238910234020257,1.2940251572327044,0.0
Existing Customer,39,1,36,4,1,4,3272.0,2323,949.0,1.123,4763,86,0.593,0.71,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,55.383720930232556,7.2,1.0,1.455684596577017,0.02628361858190709,0.7099633251833741,0.29003667481662593,1.8937605396290051,4.0
Existing Customer,42,2,36,6,1,4,2677.0,2517,160.0,0.609,3911,76,0.81,0.94,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,51.46052631578947,7.2,0.6666666666666666,1.46096376540904,0.028389988793425476,0.9402316025401569,0.05976839745984311,0.7518518518518518,4.0
Existing Customer,40,2,26,3,2,1,2708.0,0,2708.0,0.5720000000000001,4277,90,0.636,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,47.522222222222226,13.0,0.3333333333333333,1.579394387001477,0.03323485967503693,0.0,1.0,0.8993710691823901,0.5
Existing Customer,41,3,31,4,2,1,1738.0,0,1738.0,0.654,4220,68,0.889,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,62.05882352941177,15.5,0.25,2.428078250863061,0.039125431530494824,0.0,1.0,0.735658042744657,0.5
Existing Customer,46,2,35,6,2,1,6145.0,1349,4796.0,0.971,4893,93,0.8240000000000001,0.22,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,52.61290322580645,17.5,0.16666666666666666,0.7962571196094386,0.015134255492270139,0.2195280716029292,0.7804719283970708,1.1783980582524272,0.5
Existing Customer,45,2,36,4,1,3,1640.0,999,641.0,0.8109999999999999,4597,77,0.878,0.609,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,59.701298701298704,9.0,0.75,2.803048780487805,0.04695121951219512,0.6091463414634146,0.3908536585365854,0.9236902050113894,3.0
Existing Customer,38,3,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.43799999999999994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,72.1830985915493,5.25,0.6,2.1827086882453153,0.030238500851788756,0.43781942078364566,0.5621805792163543,0.8114186851211073,3.0
Existing Customer,53,3,48,5,1,2,1657.0,0,1657.0,0.664,4068,73,0.622,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,55.726027397260275,16.0,0.4,2.4550392275196136,0.044055522027761015,0.0,1.0,1.067524115755627,2.0
Existing Customer,37,3,30,5,3,3,4554.0,780,3774.0,0.6579999999999999,4816,81,0.588,0.171,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,59.45679012345679,7.5,0.6,1.0575318401405358,0.017786561264822136,0.1712779973649539,0.8287220026350461,1.119047619047619,1.0
Existing Customer,52,3,47,5,6,3,5119.0,1972,3147.0,0.835,5146,88,0.956,0.385,0,1,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,58.47727272727273,11.75,0.6,1.0052744676694667,0.017190857589372926,0.38523149052549327,0.6147685094745068,0.8734309623430963,0.5
Existing Customer,39,2,35,6,2,2,10600.0,598,10002.0,0.843,4586,81,0.929,0.055999999999999994,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,56.617283950617285,11.666666666666666,0.3333333333333333,0.4326415094339623,0.007641509433962264,0.05641509433962264,0.9435849056603773,0.9074273412271259,1.0
Attrited Customer,49,3,39,2,3,4,20769.0,901,19868.0,0.371,1835,43,0.72,0.043,1,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,42.674418604651166,7.8,2.0,0.08835283355000241,0.002070393374741201,0.04338196350329818,0.9566180364967019,0.5152777777777778,1.3333333333333333
Existing Customer,50,1,23,5,2,1,7116.0,981,6135.0,0.858,4748,85,0.735,0.138,0,1,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,55.858823529411765,11.5,0.2,0.6672287802136031,0.011944912872400225,0.137858347386172,0.862141652613828,1.1673469387755102,0.5
Existing Customer,51,3,45,4,3,4,2420.0,2379,41.0,0.741,4348,86,0.955,0.983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,50.55813953488372,9.0,1.0,1.796694214876033,0.03553719008264463,0.9830578512396694,0.016942148760330577,0.7759162303664922,1.3333333333333333
Existing Customer,54,1,43,5,2,4,2082.0,805,1277.0,1.0490000000000002,4383,75,0.875,0.387,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,58.44,8.6,0.8,2.105187319884726,0.03602305475504323,0.3866474543707973,0.6133525456292027,1.198857142857143,2.0
Existing Customer,44,4,34,5,2,2,2718.0,1718,1000.0,0.679,4423,68,0.619,0.632,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,65.04411764705883,11.333333333333334,0.4,1.627299484915379,0.025018395879323033,0.6320824135393672,0.36791758646063283,1.0969305331179322,1.0
Existing Customer,50,2,46,6,2,4,5626.0,778,4848.0,1.0090000000000001,4957,84,1.0490000000000002,0.138,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,59.01190476190476,9.2,0.6666666666666666,0.8810878066121578,0.014930678990401706,0.13828652683967294,0.8617134731603271,0.9618684461391801,2.0
Attrited Customer,49,5,40,6,4,2,2920.0,0,2920.0,0.516,2306,39,0.625,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,59.12820512820513,13.333333333333334,0.3333333333333333,0.7897260273972603,0.013356164383561644,0.0,1.0,0.8256,0.5
Attrited Customer,59,0,46,5,4,2,6526.0,489,6037.0,0.6779999999999999,2331,45,0.452,0.075,1,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,51.8,15.333333333333334,0.4,0.3571866380631321,0.006895494943303708,0.07493104505056697,0.9250689549494331,1.4999999999999998,0.5
Attrited Customer,37,1,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,59.35,9.0,0.5,1.324037925264919,0.022308979364194088,0.44171779141104295,0.558282208588957,1.6853146853146852,1.0
Existing Customer,47,3,36,4,1,4,2798.0,1963,835.0,0.805,4255,64,0.561,0.7020000000000001,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,66.484375,7.2,1.0,1.5207290922087204,0.0228734810578985,0.7015725518227305,0.29842744817726946,1.4349376114081995,4.0
Existing Customer,52,2,32,6,3,4,2427.0,1581,846.0,0.6940000000000001,3857,69,0.816,0.6509999999999999,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,55.89855072463768,6.4,0.6666666666666666,1.589204779563247,0.02843016069221261,0.6514215080346106,0.34857849196538937,0.8504901960784315,1.3333333333333333
Existing Customer,55,2,48,4,1,1,3011.0,2138,873.0,0.565,4439,75,0.875,0.71,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,59.18666666666667,24.0,0.25,1.4742610428429093,0.024908668216539354,0.7100631019594819,0.2899368980405181,0.6457142857142857,1.0
Existing Customer,41,3,35,6,2,4,2255.0,1769,486.0,0.767,4717,83,0.804,0.784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,56.83132530120482,7.0,0.6666666666666666,2.0917960088691796,0.03680709534368071,0.7844789356984478,0.2155210643015521,0.9539800995024875,2.0
Attrited Customer,40,2,30,6,3,4,6479.0,0,6479.0,0.946,2539,42,0.5,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,60.45238095238095,6.0,0.6666666666666666,0.3918814631887637,0.00648248186448526,0.0,1.0,1.892,1.3333333333333333
Existing Customer,41,4,37,5,1,4,7492.0,1399,6093.0,0.5329999999999999,3668,67,0.675,0.187,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,54.74626865671642,7.4,0.8,0.48958889482114254,0.008942872397223705,0.18673251468232782,0.8132674853176722,0.7896296296296295,4.0
Existing Customer,48,2,41,6,1,3,3632.0,1294,2338.0,0.924,4339,86,0.6859999999999999,0.35600000000000004,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,50.45348837209303,10.25,0.5,1.19465859030837,0.0236784140969163,0.3562775330396476,0.6437224669603524,1.3469387755102042,3.0
Existing Customer,38,2,28,5,1,3,1744.0,0,1744.0,0.7020000000000001,4811,86,0.6859999999999999,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,55.94186046511628,7.0,0.6,2.7586009174311927,0.04931192660550459,0.0,1.0,1.02332361516035,3.0
Existing Customer,52,2,36,5,3,1,5905.0,2248,3657.0,0.728,4042,80,0.86,0.381,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,50.525,18.0,0.2,0.6845046570702794,0.013547840812870448,0.3806943268416596,0.6193056731583404,0.8465116279069768,0.3333333333333333
Existing Customer,37,2,24,4,1,4,2573.0,1280,1293.0,0.718,4289,81,0.841,0.49700000000000005,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,52.95061728395062,4.8,1.0,1.666925767586475,0.03148076175670424,0.49747376603186944,0.5025262339681306,0.8537455410225921,4.0
Existing Customer,45,0,37,4,3,2,9654.0,2035,7619.0,0.648,4221,67,0.634,0.21100000000000002,0,1,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,63.0,12.333333333333334,0.5,0.4372280919825979,0.006940128444168221,0.21079345349078102,0.789206546509219,1.0220820189274449,0.6666666666666666
Existing Customer,41,4,24,4,2,2,1605.0,0,1605.0,0.637,4418,68,0.659,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,64.97058823529412,8.0,0.5,2.7526479750778816,0.04236760124610592,0.0,1.0,0.9666160849772382,1.0
Attrited Customer,49,4,37,1,2,2,10195.0,2389,7806.0,0.42700000000000005,1563,36,0.44,0.23399999999999999,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,43.416666666666664,12.333333333333334,2.0,0.1533104462972045,0.003531142717018146,0.23433055419323198,0.765669445806768,0.9704545454545456,1.0
Existing Customer,49,3,36,5,3,1,34516.0,1255,33261.0,0.731,3847,73,0.698,0.036000000000000004,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,52.6986301369863,18.0,0.2,0.11145555684320316,0.002114961177424962,0.03635994900915517,0.9636400509908448,1.0472779369627507,0.3333333333333333
Attrited Customer,43,4,34,5,3,3,10573.0,0,10573.0,0.794,2237,43,0.387,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,52.02325581395349,8.5,0.6,0.21157665752388158,0.004066963019010688,0.0,1.0,2.0516795865633077,1.0
Existing Customer,47,2,40,4,3,3,1789.0,1088,701.0,0.6829999999999999,4191,90,0.525,0.608,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,46.56666666666667,10.0,0.75,2.3426495248742314,0.05030743432084964,0.6081609837898267,0.3918390162101733,1.3009523809523809,1.0
Existing Customer,26,0,36,3,3,2,7595.0,1032,6563.0,1.035,4080,72,0.8,0.136,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,56.666666666666664,12.0,0.6666666666666666,0.5371955233706386,0.009479921000658328,0.1358788676761027,0.8641211323238973,1.2937499999999997,0.6666666666666666
Existing Customer,51,3,45,4,3,0,3272.0,1896,1376.0,0.725,4220,74,0.897,0.579,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,57.027027027027025,45.0,0.0,1.2897310513447433,0.022616136919315404,0.5794621026894865,0.42053789731051344,0.8082497212931995,0.0
Existing Customer,33,0,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,58.98529411764706,6.5,0.5,1.6838790931989924,0.028547439126784216,0.6570109151973131,0.3429890848026868,0.8711217183770883,3.0
Existing Customer,52,2,36,6,4,1,1981.0,1448,533.0,0.723,4639,61,0.743,0.731,0,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,76.04918032786885,18.0,0.16666666666666666,2.3417465926299847,0.030792529025744572,0.7309439676930843,0.2690560323069157,0.9730820995962315,0.25
Existing Customer,51,2,45,4,2,2,22294.0,0,22294.0,0.647,3444,71,0.614,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,48.50704225352113,15.0,0.5,0.15448102628509913,0.0031847133757961785,0.0,1.0,1.0537459283387622,1.0
Existing Customer,49,4,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,66.6774193548387,8.6,0.8,1.606060606060606,0.024087024087024088,0.6041181041181041,0.3958818958818959,1.0599999999999998,1.3333333333333333
Existing Customer,30,0,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,60.62820512820513,4.0,1.3333333333333333,2.2391098484848486,0.036931818181818184,0.525094696969697,0.47490530303030304,0.9454297407912687,1.3333333333333333
Existing Customer,65,0,56,3,2,2,5441.0,812,4629.0,0.534,4480,76,0.551,0.149,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,58.94736842105263,18.666666666666668,0.6666666666666666,0.8233780555045028,0.013968020584451388,0.14923727256019115,0.8507627274398089,0.969147005444646,1.0
Existing Customer,43,3,32,3,2,4,4391.0,0,4391.0,0.757,4741,78,0.8140000000000001,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,60.782051282051285,6.4,1.3333333333333333,1.079708494648144,0.01776360737872922,0.0,1.0,0.9299754299754299,2.0
Existing Customer,42,5,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,57.10588235294118,9.333333333333334,0.5,1.5946123521681996,0.027923784494086726,0.6126806833114323,0.38731931668856767,0.83203125,0.6666666666666666
Existing Customer,57,1,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.7929999999999999,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,56.51851851851852,15.0,0.6666666666666666,1.6824696802646086,0.029768467475192944,0.7934582873943403,0.20654171260565968,1.2955589586523735,0.6666666666666666
Existing Customer,62,0,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,54.148648648648646,18.666666666666668,0.3333333333333333,0.8970226102529661,0.016565927915827176,0.0,1.0,1.6383763837638377,2.0
Existing Customer,48,4,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.8220000000000001,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,49.4390243902439,7.75,0.5,0.8054838068746275,0.01629246969998013,0.0,1.0,0.7262773722627737,3.0
Existing Customer,61,1,50,5,1,2,8604.0,1075,7529.0,0.46399999999999997,4705,65,0.8059999999999999,0.125,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,72.38461538461539,16.666666666666668,0.4,0.546838679683868,0.007554625755462576,0.12494188749418875,0.8750581125058112,0.575682382133995,2.0
Existing Customer,43,2,36,4,3,2,2325.0,1662,663.0,0.8,4471,83,0.804,0.715,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,53.86746987951807,12.0,0.5,1.9230107526881721,0.035698924731182795,0.7148387096774194,0.28516129032258064,0.9950248756218906,0.6666666666666666
Existing Customer,60,0,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,69.24324324324324,10.5,0.6,1.8578680203045685,0.026831036983321246,0.5181290790427846,0.4818709209572154,1.1149068322981366,1.0
Existing Customer,45,1,34,3,2,2,9705.0,850,8855.0,0.48100000000000004,2001,34,0.889,0.08800000000000001,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,58.85294117647059,11.333333333333334,0.6666666666666666,0.2061823802163833,0.0035033487892838742,0.08758371973209686,0.9124162802679031,0.5410573678290214,1.0
Existing Customer,41,0,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,49.202127659574465,6.2,1.0,1.722532588454376,0.035009310986964616,0.6134078212290502,0.3865921787709497,1.5736434108527133,2.0
Existing Customer,60,2,54,5,3,2,2694.0,1923,771.0,0.7140000000000001,3837,71,0.732,0.7140000000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,54.04225352112676,18.0,0.4,1.4242761692650334,0.02635486265775798,0.7138084632516704,0.28619153674832964,0.9754098360655739,0.6666666666666666
Attrited Customer,40,4,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,54.44186046511628,7.25,0.6,1.5064350064350065,0.027670527670527672,0.2651222651222651,0.7348777348777349,1.175983436853002,1.5
Existing Customer,63,0,48,5,2,1,1438.3,0,1438.3,0.9229999999999999,3383,61,1.103,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,55.459016393442624,24.0,0.2,2.352082319404853,0.042411179865118546,0.0,1.0,0.8368087035358114,0.5
Existing Customer,42,4,35,4,3,3,1786.0,1316,470.0,0.7040000000000001,4306,73,1.0859999999999999,0.737,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,58.986301369863014,8.75,0.75,2.4109742441209407,0.040873460246360585,0.7368421052631579,0.2631578947368421,0.6482504604051567,1.0
Existing Customer,48,3,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,52.432432432432435,7.2,1.3333333333333333,1.4652567975830815,0.027945619335347432,0.0,1.0,0.9916782246879334,1.3333333333333333
Existing Customer,44,3,33,3,2,2,2477.0,2123,354.0,0.6990000000000001,4349,69,0.725,0.857,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,63.028985507246375,11.0,0.6666666666666666,1.7557529269277352,0.027856277755349212,0.8570851836899476,0.14291481631005248,0.9641379310344829,1.0
Existing Customer,51,1,45,6,2,1,7336.0,1031,6305.0,0.6579999999999999,3812,67,0.675,0.141,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,56.8955223880597,22.5,0.16666666666666666,0.5196292257360959,0.009133042529989095,0.14053980370774263,0.8594601962922573,0.9748148148148146,0.5
Existing Customer,42,3,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,60.45161290322581,8.0,1.0,0.10858732182176382,0.0017962683972650366,0.04044501100938695,0.9595549889906131,0.7334754797441364,1.0
Existing Customer,46,4,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,53.04651162790697,15.0,0.3333333333333333,1.8402581686163775,0.03469140782573618,0.709560306575232,0.29043969342476805,1.1250000000000002,0.3333333333333333
Existing Customer,42,4,36,3,3,3,9396.0,1870,7526.0,0.7140000000000001,4301,71,0.6509999999999999,0.19899999999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,60.57746478873239,9.0,1.0,0.4577479778629204,0.007556406981694338,0.19902085994040017,0.8009791400595998,1.0967741935483875,1.0
Existing Customer,44,2,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.5820000000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,69.55714285714286,11.333333333333334,0.6666666666666666,1.9012104646622414,0.027333073018352205,0.582194455290902,0.41780554470909803,1.404214559386973,1.0
Attrited Customer,43,2,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,50.05128205128205,9.0,0.6,0.4855721393034826,0.009701492537313432,0.0,1.0,1.6318840579710145,1.5
Existing Customer,43,3,30,4,3,4,25856.0,1281,24575.0,0.975,3303,70,0.795,0.05,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,47.18571428571428,6.0,1.0,0.12774597772277227,0.0027073019801980196,0.04954362623762376,0.9504563737623762,1.2264150943396226,1.3333333333333333
Existing Customer,50,2,38,5,4,2,7398.0,1581,5817.0,0.428,4311,73,0.9209999999999999,0.214,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,59.054794520547944,12.666666666666666,0.4,0.5827250608272506,0.009867531765341985,0.21370640713706407,0.7862935928629359,0.4647122692725299,0.5
Existing Customer,51,3,38,5,3,4,34516.0,1802,32714.0,0.912,4544,80,0.569,0.052000000000000005,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,56.8,7.6,0.8,0.131649090276973,0.0023177656738903696,0.05220767180438058,0.9477923281956194,1.6028119507908614,1.3333333333333333
Existing Customer,52,1,47,6,1,3,4058.0,1349,2709.0,0.723,4388,72,0.6,0.332,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60.94444444444444,11.75,0.5,1.0813208477082306,0.017742730409068506,0.33242976835879745,0.6675702316412025,1.205,3.0
Existing Customer,51,2,25,4,3,3,3042.0,0,3042.0,0.578,4781,79,0.7559999999999999,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,60.51898734177215,6.25,0.75,1.5716633793556871,0.025969756738987507,0.0,1.0,0.7645502645502646,1.0
Existing Customer,60,1,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,58.91549295774648,12.0,0.4,1.5561755952380953,0.026413690476190476,0.6015625,0.3984375,0.8990228013029317,1.0
Attrited Customer,38,2,33,4,3,3,3388.0,0,3388.0,0.368,1959,52,0.857,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,37.67307692307692,8.25,0.75,0.5782172373081464,0.015348288075560802,0.0,1.0,0.4294049008168028,1.0
Existing Customer,43,4,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,65.33333333333333,12.0,0.6666666666666666,0.919624643002856,0.014075887392900856,0.5134638922888617,0.4865361077111383,1.5272161741835146,0.6666666666666666
Existing Customer,45,4,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.7390000000000001,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,62.4,18.5,0.25,1.5402653502005554,0.024683739586547362,0.0,1.0,0.8511502029769958,0.5
Existing Customer,48,2,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.6920000000000001,0.364,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,61.43939393939394,6.8,1.3333333333333333,0.7999605444860919,0.013020319589662656,0.36358256066285266,0.6364174393371473,1.1936416184971097,4.0
Existing Customer,43,3,36,5,2,3,13625.0,0,13625.0,0.93,3902,62,0.632,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,62.935483870967744,9.0,0.6,0.2863853211009174,0.00455045871559633,0.0,1.0,1.4715189873417722,1.5
